Possible Aluminum Anodization 20080820
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=100, OffsetMode=2, Offset1=0, Offset2=0, Offset3=0, WVASE=3.668, HardVer=17.034, Wed Aug 20 17:08:16 2008]
Original[first_run_20080820.dat]
nm
245.732520	50.000000	28.331882	167.90269	0.0228821	0.0351875
247.331348	50.000000	28.316662	168.30246	0.0230738	0.0351209
248.930176	50.000000	28.207907	168.77386	0.0228008	0.0343998
250.529053	50.000000	28.162193	169.35472	0.0235333	0.0351095
252.127954	50.000000	28.092089	169.77283	0.0241041	0.0355926
253.726855	50.000000	28.083731	170.30132	0.0234507	0.0342425
255.325781	50.000000	28.078676	170.91409	0.023569	0.0339951
256.924731	50.000000	28.076506	171.58008	0.0239584	0.0341418
258.523706	50.000000	28.09543	172.36574	0.0242676	0.0341241
260.122681	50.000000	28.172033	173.34062	0.0250963	0.0348204
261.721680	50.000000	28.122616	174.57161	0.0242152	0.0331968
263.320703	50.000000	28.093254	176.159	0.0258189	0.0350064
264.919751	50.000000	27.811388	177.98175	0.0264072	0.0356828
266.518799	50.000000	27.427839	179.97939	0.0270454	0.0366129
268.117871	50.000000	26.760277	182.30278	0.0286968	0.0394375
269.716968	50.000000	25.723515	184.76361	0.0311758	0.0442198
271.316089	50.000000	24.175453	187.17201	0.033636	0.0503755
272.915210	50.000000	22.005297	188.61551	0.0372514	0.0604959
274.514331	50.000000	19.05439	187.89522	0.0430448	0.0783029
276.113501	50.000000	15.816452	180.16125	0.0469573	0.0977605
277.712646	50.000000	14.575374	161.29039	0.0490902	0.126209
279.311841	50.000000	17.651838	144.58269	0.0431105	0.118795
280.911035	50.000000	22.377775	140.55302	0.0382877	0.0896683
282.510254	50.000000	26.156683	142.53835	0.0339643	0.0676016
284.109473	50.000000	28.970497	146.33751	0.0296269	0.0518931
285.708716	50.000000	31.08246	150.466	0.026876	0.0426647
287.307959	50.000000	32.494133	154.47382	0.0242521	0.0357521
288.907202	50.000000	33.612793	158.37358	0.0235426	0.0326918
290.506494	50.000000	34.441597	162.06421	0.0221374	0.0293627
292.105762	50.000000	35.079037	165.61472	0.0218081	0.027886
293.705078	50.000000	35.47958	169.0887	0.0218316	0.027249
295.304370	50.000000	35.770702	172.465	0.0207238	0.0254411
296.903687	50.000000	35.984238	175.73836	0.0196655	0.0239603
298.503027	50.000000	36.06451	178.94542	0.0207956	0.0254338
300.102368	50.000000	36.068016	182.07751	0.0206581	0.0254506
301.701709	50.000000	35.994976	185.25134	0.0202163	0.025297
303.301074	50.000000	35.821072	188.39633	0.0203948	0.026197
304.900439	50.000000	35.672966	191.44058	0.0207162	0.0272589
306.499805	50.000000	35.46804	194.64865	0.021416	0.0290344
308.099194	50.000000	35.268402	197.83894	0.0220839	0.0310545
309.698584	50.000000	35.03257	201.09915	0.0224009	0.032644
311.297998	50.000000	34.85104	204.37898	0.0246696	0.0372271
312.897388	50.000000	34.649784	207.98639	0.0255842	0.0403177
314.496802	50.000000	34.632374	211.83292	0.0266721	0.0437005
316.096216	50.000000	34.703739	216.00087	0.0296136	0.0503584
317.695654	50.000000	35.008106	220.59995	0.0336528	0.0594969
319.295093	50.000000	35.600933	225.75073	0.0387082	0.070827
320.894531	50.000000	36.776817	231.93336	0.0473632	0.0889685
322.493970	50.000000	38.75325	240.02141	0.0599994	0.115352
324.093408	50.000000	41.358681	249.86928	0.0792619	0.155314
325.692871	50.000000	46.320412	263.70563	0.10722	0.214113
327.292334	50.000000	54.403633	-73.251228	0.144586	0.306498
328.891797	50.000000	63.73531	-22.009422	0.179055	0.345014
330.491260	50.000000	57.976376	40.52882	0.166046	0.319994
332.090723	50.000000	47.629154	70.360687	0.131611	0.257588
333.690186	50.000000	42.197586	85.596718	0.0964177	0.193926
335.289673	50.000000	38.965042	96.701965	0.0710047	0.1462
336.889136	50.000000	36.812954	104.8493	0.0549347	0.114732
338.488623	50.000000	35.56871	111.29639	0.0457857	0.0958844
340.088110	50.000000	34.678185	116.90481	0.0404308	0.0843788
341.687573	50.000000	34.307129	121.46538	0.0340755	0.0704842
343.287061	50.000000	34.064621	125.28564	0.0307737	0.0631506
344.886548	50.000000	33.964836	128.70146	0.0275677	0.0559297
346.486035	50.000000	34.038609	131.67645	0.0255484	0.0511498
348.085522	50.000000	34.125687	134.67418	0.0242919	0.0481924
349.684985	50.000000	34.21032	137.18982	0.023636	0.0467628
351.284473	50.000000	34.408031	139.65451	0.0217579	0.0426753
352.883960	50.000000	34.683102	141.87659	0.0214181	0.0415011
354.483423	50.000000	34.892361	143.89641	0.0205757	0.0396627
356.082910	50.000000	35.116867	145.88506	0.0194569	0.037613
357.682373	50.000000	35.278683	147.86722	0.0186058	0.0360702
359.281860	50.000000	35.545353	149.72945	0.0184217	0.0354245
360.881323	50.000000	35.76049	151.55757	0.0181212	0.0345974
362.480786	50.000000	35.922497	153.2715	0.0181034	0.0346278
364.080249	50.000000	36.097641	154.84523	0.0173906	0.0336512
365.679712	50.000000	36.314457	156.60883	0.016687	0.0323727
367.279175	50.000000	36.404377	158.15051	0.0166938	0.0321939
368.878613	50.000000	36.538734	159.66756	0.0175803	0.0337057
370.478052	50.000000	36.71851	160.93413	0.0186924	0.0361016
372.077490	50.000000	36.742653	162.47739	0.0186625	0.0366749
373.676929	50.000000	36.838615	163.87863	0.017279	0.0343371
375.276367	50.000000	36.936329	165.1299	0.0168533	0.0333632
376.875781	50.000000	37.069309	166.45694	0.0157528	0.0309851
378.475195	50.000000	37.134216	167.66771	0.0150517	0.0298195
380.074609	50.000000	37.213795	168.84186	0.0147064	0.0296025
381.673999	50.000000	37.298679	170.06503	0.0144761	0.0295457
383.273389	50.000000	37.352802	171.3317	0.014747	0.030183
384.872778	50.000000	37.372715	172.73413	0.014489	0.0295264
386.472168	50.000000	37.428696	173.88342	0.0145668	0.0295489
388.071533	50.000000	37.486488	175.03976	0.014442	0.0296534
389.670898	50.000000	37.529713	176.1384	0.0137604	0.0287138
391.270239	50.000000	37.534382	177.30927	0.0142614	0.0300863
392.869580	50.000000	37.542198	178.37189	0.0135069	0.0284631
394.468921	50.000000	37.580101	179.48735	0.0137926	0.0288865
396.068237	50.000000	37.591743	180.54811	0.0140611	0.029459
397.667554	50.000000	37.620163	181.74623	0.0139217	0.0294769
399.266846	50.000000	37.592987	182.70247	0.0132355	0.0284194
400.866138	50.000000	37.596588	183.82283	0.0128351	0.0278575
402.465405	50.000000	37.597515	184.87317	0.0127361	0.0276803
404.064673	50.000000	37.617752	185.94707	0.0126761	0.027316
405.663916	50.000000	37.593819	186.95181	0.0125387	0.0269599
407.263159	50.000000	37.587288	188.02516	0.0124574	0.0269405
408.862378	50.000000	37.57917	189.07059	0.0121835	0.0267027
410.461572	50.000000	37.560875	190.15462	0.011737	0.0259633
412.060791	50.000000	37.584568	191.1257	0.0119503	0.0264674
413.659961	50.000000	37.550564	192.08211	0.0121696	0.0268431
415.259131	50.000000	37.525177	193.11607	0.0121959	0.026718
416.858301	50.000000	37.526524	194.14409	0.0125312	0.0274061
418.457422	50.000000	37.523884	195.12047	0.0122937	0.0270752
420.056592	50.000000	37.495937	196.22025	0.0123775	0.0275184
421.655664	50.000000	37.438286	197.25478	0.0119088	0.0266421
423.254785	50.000000	37.46946	198.23593	0.0117613	0.0262353
424.853857	50.000000	37.4352	199.12967	0.0114639	0.0254237
426.452930	50.000000	37.410511	200.14632	0.0114022	0.0251056
428.051953	50.000000	37.435001	201.11191	0.0112254	0.0246097
429.650977	50.000000	37.444775	202.16534	0.0111287	0.0244674
431.250000	50.000000	37.422764	203.15884	0.0109913	0.0242991
432.848975	50.000000	37.437061	204.10927	0.0111676	0.0247709
434.447949	50.000000	37.421482	205.04959	0.011185	0.0248077
436.046924	50.000000	37.469673	206.04488	0.0110412	0.0243618
437.645850	50.000000	37.468437	207.05255	0.0112041	0.0245527
439.244727	50.000000	37.494465	207.90689	0.0112671	0.0245197
440.843652	50.000000	37.546707	208.94418	0.0108908	0.0236452
442.442529	50.000000	37.594696	209.9128	0.0111553	0.024256
444.041357	50.000000	37.651257	210.89172	0.011128	0.0242413
445.640186	50.000000	37.721409	211.75925	0.0110824	0.0241271
447.239014	50.000000	37.784527	212.66351	0.0110781	0.0240412
448.837793	50.000000	37.931194	213.64539	0.0117129	0.0252668
450.436572	50.000000	38.040855	214.55444	0.0116916	0.0250526
452.035303	50.000000	38.15744	215.43376	0.0118982	0.0253643
453.634033	50.000000	38.361946	216.43127	0.0121709	0.0258085
455.232715	50.000000	38.550175	217.2446	0.0123437	0.0261061
456.831396	50.000000	38.781887	218.26297	0.0122367	0.0258563
458.430078	50.000000	39.002197	219.05444	0.0123539	0.026062
460.028711	50.000000	39.302879	219.923	0.0120427	0.0253042
461.627295	50.000000	39.595413	220.77567	0.0122592	0.0256345
463.225879	50.000000	39.977722	221.65855	0.012553	0.0260692
464.824463	50.000000	40.415932	222.39403	0.0125486	0.0258867
466.422949	50.000000	40.880779	223.16534	0.0125214	0.0256756
468.021484	50.000000	41.395042	223.96341	0.01313	0.0268065
469.619971	50.000000	41.992958	224.6893	0.0137127	0.0279001
471.218408	50.000000	42.61684	225.45056	0.013738	0.0278726
472.816846	50.000000	43.342365	226.01799	0.0134991	0.0273173
474.415234	50.000000	44.170708	226.67558	0.0146739	0.0296215
